date,time,weather_string,rain
20190418,9:00,partly sunny.,False
20190418,10:00,partly sunny.,False
20190418,11:00,broken clouds.,False
20190418,12:00,broken clouds.,False
20190418,13:00,broken clouds.,False
20190418,14:00,broken clouds.,False
20190418,15:00,partly sunny.,False
20190418,16:00,scattered showers. partly sunny.,True
20190418,17:00,scattered showers. partly sunny.,True
20190418,18:00,partly sunny.,False
20190418,19:00,scattered clouds.,False
20190418,20:00,passing clouds.,False
20190418,22:00,passing clouds.,False
20190418,23:00,passing clouds.,False
20190419,1:00,passing clouds.,False
20190419,2:00,passing clouds.,False
20190419,3:00,passing clouds.,False
20190419,4:00,passing clouds.,False
20190419,5:00,passing clouds.,False
20190419,6:00,passing clouds.,False
20190419,7:00,partly sunny.,False
20190419,8:00,partly sunny.,False
20190419,9:00,partly sunny.,False
20190419,10:00,partly sunny.,False
20190419,11:00,partly sunny.,False
20190419,12:00,partly sunny.,False
20190419,13:00,broken clouds.,False
20190419,14:00,partly sunny.,False
20190419,15:00,scattered showers. partly sunny.,True
20190419,16:00,thunderstorms. broken clouds.,True
20190419,17:00,thunderstorms. partly sunny.,True
20190419,18:00,thundershowers. scattered clouds.,True
20190419,19:00,partly sunny.,False
20190419,20:00,passing clouds.,False
20190419,21:00,passing clouds.,False
20190419,22:00,passing clouds.,False
20190419,23:00,passing clouds.,False
20190420,1:00,passing clouds.,False
20190420,2:00,passing clouds.,False
20190420,3:00,passing clouds.,False
20190420,4:00,passing clouds.,False
20190420,5:00,passing clouds.,False
20190420,6:00,passing clouds.,False
20190420,7:00,partly sunny.,False
20190420,8:00,partly sunny.,False
20190420,9:00,scattered showers. scattered clouds.,True
20190420,10:00,thunderstorms. passing clouds.,True
20190420,11:00,thunderstorms. scattered clouds.,True
20190420,12:00,scattered clouds.,False
20190420,13:00,partly sunny.,False
20190420,14:00,thundershowers. partly sunny.,True
20190420,15:00,thunderstorms. broken clouds.,True
20190420,16:00,thunderstorms. partly sunny.,True
20190420,17:00,light rain. partly sunny.,True
20190420,18:00,light rain. partly sunny.,True
20190420,19:00,partly sunny.,False
20190420,20:00,passing clouds.,False
20190420,21:00,passing clouds.,False
20190420,22:00,passing clouds.,False
20190420,23:00,passing clouds.,False
20190421,1:00,passing clouds.,False
20190421,2:00,passing clouds.,False
20190421,3:00,passing clouds.,False
20190421,4:00,passing clouds.,False
20190421,5:00,passing clouds.,False
20190421,6:00,passing clouds.,False
20190421,7:00,partly sunny.,False
20190421,8:00,partly sunny.,False
20190421,9:00,partly sunny.,False
20190421,10:00,broken clouds.,False
20190421,11:00,broken clouds.,False
20190421,12:00,broken clouds.,False
20190421,13:00,broken clouds.,False
20190421,14:00,scattered clouds.,False
20190421,15:00,scattered clouds.,False
20190421,16:00,broken clouds.,False
20190421,17:00,broken clouds.,False
20190421,18:00,scattered showers. partly sunny.,True
20190421,19:00,partly sunny.,False
20190421,20:00,passing clouds.,False
20190421,21:00,passing clouds.,False
20190421,22:00,passing clouds.,False
20190421,23:00,passing clouds.,False
20190422,1:00,passing clouds.,False
20190422,2:00,passing clouds.,False
20190422,3:00,passing clouds.,False
20190422,4:00,passing clouds.,False
20190422,5:00,passing clouds.,False
20190422,6:00,passing clouds.,False
20190422,7:00,partly sunny.,False
20190422,8:00,partly sunny.,False
20190422,9:00,broken clouds.,False
20190422,10:00,broken clouds.,False
20190422,11:00,broken clouds.,False
20190422,12:00,scattered clouds.,False
20190422,13:00,scattered showers. scattered clouds.,True
20190422,14:00,thunderstorms. scattered clouds.,True
20190422,15:00,scattered clouds.,False
20190422,16:00,partly sunny.,False
20190422,17:00,partly sunny.,False
20190422,18:00,partly sunny.,False
20190422,19:00,partly sunny.,False
20190422,20:00,passing clouds.,False
20190422,21:00,passing clouds.,False
20190422,22:00,passing clouds.,False
20190422,23:00,passing clouds.,False
20190423,1:00,passing clouds.,False
20190423,2:00,passing clouds.,False
20190423,3:00,passing clouds.,False
20190423,4:00,passing clouds.,False
20190423,5:00,passing clouds.,False
20190423,6:00,passing clouds.,False
20190423,7:00,partly sunny.,False
20190423,8:00,partly sunny.,False
20190423,9:00,partly sunny.,False
20190423,10:00,partly sunny.,False
20190423,11:00,broken clouds.,False
20190423,12:00,broken clouds.,False
20190423,13:00,scattered showers. broken clouds.,True
20190423,14:00,thunderstorms. scattered clouds.,True
20190423,15:00,thunderstorms. scattered clouds.,True
20190423,16:00,sprinkles. partly sunny.,False
20190423,17:00,partly sunny.,False
20190423,18:00,broken clouds.,False
20190423,19:00,scattered clouds.,False
20190423,20:00,passing clouds.,False
20190423,21:00,passing clouds.,False
20190423,22:00,passing clouds.,False
20190423,23:00,passing clouds.,False
20190424,1:00,passing clouds.,False
20190424,2:00,partly cloudy.,False
20190424,3:00,passing clouds.,False
20190424,4:00,passing clouds.,False
20190424,5:00,passing clouds.,False
20190424,6:00,light rain. passing clouds.,True
20190424,7:00,partly sunny.,False
20190424,8:00,partly sunny.,False
20190424,9:00,partly sunny.,False
20190424,10:00,broken clouds.,False
20190424,11:00,broken clouds.,False
20190424,12:00,partly sunny.,False
20190424,13:00,partly sunny.,False
20190424,14:00,partly sunny.,False
20190424,15:00,partly sunny.,False
20190424,16:00,partly sunny.,False
20190424,17:00,scattered clouds.,False
20190424,18:00,thundershowers. partly sunny.,True
20190424,19:00,partly sunny.,False
20190424,20:00,passing clouds.,False
20190424,21:00,passing clouds.,False
20190424,22:00,passing clouds.,False
20190424,23:00,passing clouds.,False
20190425,1:00,passing clouds.,False
20190425,2:00,passing clouds.,False
20190425,3:00,passing clouds.,False
20190425,4:00,passing clouds.,False
20190425,5:00,passing clouds.,False
20190425,6:00,passing clouds.,False
20190425,7:00,broken clouds.,False
20190425,8:00,broken clouds.,False
20190425,9:00,broken clouds.,False
20190425,10:00,scattered clouds.,False
20190425,11:00,broken clouds.,False
20190425,12:00,scattered clouds.,False
20190425,13:00,scattered showers. scattered clouds.,True
20190425,14:00,scattered showers. scattered clouds.,True
20190425,15:00,thunderstorms. scattered clouds.,True
20190425,16:00,scattered clouds.,False
20190425,17:00,scattered clouds.,False
20190425,18:00,broken clouds.,False
20190425,19:00,partly sunny.,False
20190425,20:00,passing clouds.,False
20190425,21:00,passing clouds.,False
20190425,22:00,passing clouds.,False
20190425,23:00,partly cloudy.,False
20190426,1:00,passing clouds.,False
20190426,2:00,passing clouds.,False
20190426,3:00,passing clouds.,False
20190426,4:00,passing clouds.,False
20190426,5:00,passing clouds.,False
20190426,6:00,passing clouds.,False
20190426,7:00,partly sunny.,False
20190426,8:00,partly sunny.,False
20190426,9:00,sprinkles. scattered clouds.,False
20190426,10:00,strong thunderstorms. scattered clouds.,True
20190426,11:00,strong thunderstorms. scattered clouds.,True
20190426,12:00,thunderstorms. partly sunny.,True
20190426,13:00,rain. partly sunny.,True
20190426,14:00,light rain. partly sunny.,True
20190426,16:00,light rain. partly sunny.,True
20190426,17:00,light rain. broken clouds.,True
20190426,18:00,partly sunny.,False
20190426,19:00,partly sunny.,False
20190426,20:00,light rain. passing clouds.,True
20190426,21:00,passing clouds.,False
20190426,22:00,passing clouds.,False
20190426,23:00,passing clouds.,False
20190427,1:00,passing clouds.,False
20190427,2:00,passing clouds.,False
20190427,3:00,passing clouds.,False
20190427,4:00,passing clouds.,False
20190427,5:00,thunderstorms. passing clouds.,True
20190427,6:00,thunderstorms. passing clouds.,True
20190427,7:00,sprinkles. fog.,False
20190427,8:00,sprinkles. scattered clouds.,False
20190427,9:00,light rain. broken clouds.,True
20190427,10:00,broken clouds.,False
20190427,11:00,partly sunny.,False
20190427,12:00,partly sunny.,False
20190427,13:00,partly sunny.,False
20190427,14:00,broken clouds.,False
